IsApproved,scale_age,Gender,CallEndDate,Call,Division,CallDecisionYear,InstType,FirstProject,ApplicantId_Masked
TRUE,-0.237269419098873,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,3e32b0b3-196c-4dc6-adce-9e45f34831fd
TRUE,-0.978264944172463,Female,2014-04-01,2014 April,MINT,2014,ETH,FALSE,dcbca452-799a-4480-82e0-a7da5dab6b1e
FALSE,0.291639878945938,Female,2014-04-01,2014 April,LS,2014,Other,FALSE,d39f1650-8d21-461f-9d89-5aa393779307
TRUE,0.356147548827702,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,d76676c1-6002-476a-8c10-14ee82243cec
TRUE,0.952776501501953,Male,2014-04-01,2014 April,LS,2014,ETH,FALSE,f89f4d0d-cf01-43ef-94e6-a934b1bb8742
TRUE,0.688321852479547,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,a3d1e0ff-c0f4-4994-9fe5-b938f6d303f9
FALSE,1.05232642410739,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,88674a31-152c-44f9-abce-cf9003ae694f
FALSE,-0.829146498054118,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,TRUE,bf6b626e-6634-48e7-8ad3-a94484f87f64
TRUE,0.92689489596329,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,TRUE,c73c7bb3-26ba-49eb-9c55-a61230a8f8eb
TRUE,0.841388455373217,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,c4225e21-6fc9-464e-9ffe-000581a127d3
FALSE,0.113527095554945,Male,2014-04-01,2014 April,MINT,2014,UAS/UTE,FALSE,d7ff108f-25fb-4031-872e-9c2952be58fe
FALSE,-0.129093357717812,Female,2014-04-01,2014 April,MINT,2014,UAS/UTE,TRUE,1b141608-d3fa-47cc-b068-4f50314ff071
FALSE,-1.3421956240816,Male,2014-04-01,2014 April,MINT,2014,ETH,TRUE,f190ff0f-5bf2-4a8e-ba4c-4f4fb9ea65b8
TRUE,0.299737255242787,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,be6594b3-5f2b-43dc-b80a-1a36307892cd
FALSE,-0.493024037626948,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,8c0ce1d0-1ced-4972-a567-c90b4569845b
FALSE,0.676031839675089,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,16d71d3e-5486-4185-a10a-448457ec1a30
TRUE,-0.493024037626948,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,8c0ce1d0-1ced-4972-a567-c90b4569845b
TRUE,0.92689489596329,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,6ddc3dfe-eaab-4818-a863-a00924a1205f
FALSE,2.01059509759158,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,964c6165-d773-4c6d-84f4-2c9581a3d564
FALSE,0.82054917699075,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,a4f45982-6f8d-4c06-8cb0-06cced706851
FALSE,-0.703714969910017,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,b05b4884-3041-45c2-872e-6c483fe55d8f
TRUE,0.299737255242787,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,df70d2a7-a0c0-4f0e-81fd-92441908e2f6
TRUE,1.21723115052436,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,708e708f-2e7d-4345-a54e-f5547b763385
FALSE,1.08500382601316,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,6a08eebc-27e5-45fd-ac19-460185ede9ea
TRUE,-0.369496743610076,Male,2014-04-01,2014 April,LS,2014,Other,TRUE,da502685-dfae-4261-a11b-11db54b9e428
FALSE,-1.4273153396997,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,e0ad8975-6db0-435e-8653-6096293d1f31
FALSE,-1.2950880151885,Female,2014-04-01,2014 April,LS,2014,UAS/UTE,TRUE,97f39722-93c6-4871-bbca-a2af3b6da8cc
FALSE,-2.08346177949512,Female,2014-04-01,2014 April,SSH,2014,Other,TRUE,1ae91666-130e-431b-8e39-6a541466d778
FALSE,-1.58173566691872,Female,2014-04-01,2014 April,SSH,2014,UAS/UTE,TRUE,a948731f-b677-4b04-a3f4-29258de27123
TRUE,-1.82743653062711,Female,2014-04-01,2014 April,MINT,2014,ETH,FALSE,c9f11308-3387-438a-8a3c-97d1cb5e7075
FALSE,-0.703714969910017,Female,2014-04-01,2014 April,SSH,2014,Other,TRUE,e2b85853-3a4c-46ac-9869-dee014e4af35
TRUE,-0.10504209458767,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,1adbf92a-e468-4d11-b20d-8a9bd49d95e9
TRUE,0.356147548827702,Female,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,ad421a51-86e5-435a-a0d9-21d8827b60e9
FALSE,-0.00778313108143376,Male,2014-04-01,2014 April,MINT,2014,UAS/UTE,FALSE,656add8f-b16b-434a-81d5-07b9afb99384
FALSE,-2.35290661127812,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,e8cad74b-1fc2-426f-b9b3-7e4611334930
TRUE,0.425168783386888,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,d27f0e3d-e36b-4ece-b16a-c9a8c72736a3
FALSE,1.80491559297199,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,46d0baab-43a8-4b6d-818b-7d121dd62cc0
TRUE,0.550600311530988,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,0187423f-d1d4-435b-8a32-102850d7e248
TRUE,0.676031839675089,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,742d85c3-06eb-4b20-8a7a-5cf4d5e5fde1
FALSE,-0.0765573291895145,Female,2014-04-01,2014 April,SSH,2014,UAS/UTE,TRUE,d984bd4c-24b3-443a-9088-cd4558b4248a
TRUE,0.952776501501953,Male,2014-04-01,2014 April,LS,2014,ETH,FALSE,56898571-1926-451e-a0ad-66015aa8c0c0
FALSE,3.2006410181924,Female,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,a79fda81-0ef3-4f91-978a-ce4f16d3974f
TRUE,-1.5595426642109,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,1b9b5193-408e-4a72-b555-1d0b58983209
FALSE,-1.08000955434232,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,7f48612c-645c-4c44-9057-7d3140059240
TRUE,0.425168783386888,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,203fb444-0244-4202-86a7-7f9073a0d4e3
FALSE,0.299737255242787,Male,2014-04-01,2014 April,SSH,2014,Other,FALSE,f237217d-6953-45fb-b90b-1c04a41c9a2f
FALSE,-1.70716719506282,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,TRUE,093bcb15-cd3f-47de-9f11-905bd9d82ddc
TRUE,0.0488741989545861,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,637fc5b8-8ecf-416c-90ed-66b30b4b7361
FALSE,-0.369496743610076,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,4bcb1572-9284-4e16-8026-f65403fce10e
TRUE,0.159412554434735,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,80ee3a0a-a036-4fca-b0a6-d7cdf259aa46
FALSE,-0.703714969910017,Female,2014-04-01,2014 April,SSH,2014,UAS/UTE,FALSE,917a05f7-c740-445e-84c0-37c1ac51f19b
TRUE,0.80146336781919,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,6389d7dd-1ce3-4b98-9c84-3008017ec8fa
FALSE,0.234837322191324,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,4c2dcad9-812a-487a-903f-0d21e18224e8
FALSE,1.67948406482789,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,bc2e28d7-7cd4-4ef5-ade0-ab37eef9e997
FALSE,-0.493024037626948,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,2c2a8e6c-579d-43a9-8d9b-05ddc65e7ada
FALSE,1.17775795225149,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,a65485d5-c0a2-4543-bc0b-213f0207a4a3
TRUE,1.34945847503556,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,a830b125-d837-44bc-80e7-c0b5ecb23c44
TRUE,0.82054917699075,Male,2014-04-01,2014 April,LS,2014,ETH,FALSE,82c7c609-6e49-45b4-a2f3-b10c5737cbbd
TRUE,-0.578283441765917,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,e728112b-ffbb-482d-9fcf-ed6e59bbcdd2
FALSE,0.291639878945938,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,b129088c-f91f-47ec-b818-a07e3f39aea6
TRUE,0.676031839675089,Female,2014-04-01,2014 April,SSH,2014,UAS/UTE,FALSE,55203138-9dea-4c74-a435-6e729baa2d03
TRUE,-1.16286069067729,Male,2014-04-01,2014 April,LS,2014,ETH,TRUE,f48c4b12-26f9-4832-aef5-7187af6ac7a6
TRUE,-1.03063336616609,Female,2014-04-01,2014 April,LS,2014,ETH,FALSE,be7e35f1-e380-4579-8202-063f10c4da3a
FALSE,-0.10504209458767,Female,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,94213a95-6e86-4606-aad3-f2808a519f14
TRUE,0.841388455373217,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,b0d0565e-1cca-4f56-83fb-38706c063fcc
TRUE,-0.250403584354191,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,682f34eb-372d-48ff-9221-69a99ef47b5a
TRUE,-0.898406041654888,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,526c63fe-fb44-489d-82b3-e5226f3e7412
FALSE,-0.10504209458767,Female,2014-04-01,2014 April,LS,2014,UAS/UTE,TRUE,55fbdfa1-fef0-4295-8ffa-06883e0a0f69
TRUE,-0.578283441765917,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,b40908ba-8e10-47e9-b10c-2d2b9e1c6bc7
TRUE,0.841388455373217,Female,2014-04-01,2014 April,MINT,2014,ETH,FALSE,42043ffd-3bb2-4b62-8688-19002295b0a3
TRUE,-0.452851913621816,Female,2014-04-01,2014 April,SSH,2014,UAS/UTE,TRUE,5062b3ae-068f-496b-b315-2c46630d67d0
FALSE,-0.633951392632482,Female,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,0249d31b-befc-4c9d-b7d0-335c1864ff61
FALSE,-1.03063336616609,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,4bdc8eda-43e7-4f75-ad50-39196616ecc7
TRUE,1.80491559297199,Male,2014-04-01,2014 April,SSH,2014,ETH,FALSE,51f53bb2-f4d1-4703-88ea-25dd563b2ded
TRUE,-0.501724068121279,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,76bb5ee3-2168-4097-8628-638d715f7154
TRUE,1.17775795225149,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,e1285cb6-3203-43b3-a3a8-b2f3a847fcd8
TRUE,-1.03063336616609,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,2812c83b-e5d4-4c8b-860b-d41f768cdb44
TRUE,0.841388455373217,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,60fbd187-ea5d-4f12-8da7-bb74d60bc2d5
FALSE,1.17775795225149,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,TRUE,d47422c8-d63e-41e5-98d5-0c8edac957b0
TRUE,0.423867203457141,Female,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,bcd0786c-f399-4e16-9abe-e9b724550e8a
FALSE,1.44793958855511,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,c77785e0-da2e-491e-ac4e-0a1ed1359d64
FALSE,-0.0765573291895145,Male,2014-04-01,2014 April,SSH,2014,UAS/UTE,FALSE,4a734a07-5062-44d1-a180-2bc7c9e3fa90
TRUE,-0.250403584354191,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,951c3618-dc04-4ac0-80fb-aa1a7fa0bd00
FALSE,0.841388455373217,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,d23d240f-603c-4fd4-bc6b-5d1d04ca2076
TRUE,0.962698682009595,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,aded5477-af85-41c8-8f44-ba0767c61b47
FALSE,-0.493024037626948,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,78c41917-ce0e-4130-aea5-e62fccee8426
TRUE,-0.10504209458767,Male,2014-04-01,2014 April,LS,2014,ETH,FALSE,2b695cfd-3881-49cc-bbba-18a26e895e63
TRUE,0.80146336781919,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,c9a59e20-61c2-4a48-9be8-1453b720f8fa
TRUE,0.0271852299235324,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,cfd7bad7-c372-46c9-931e-9c3077ef370d
FALSE,-0.766178717143685,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,49e64bb4-2b0e-4d92-8eee-f907a5f74434
TRUE,1.21723115052436,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,b24813b8-9c7d-48f4-891e-a36ba5d04baf
TRUE,0.556094527968344,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,de325aab-a2a2-4c5c-bb6e-a66dd2f7aa72
TRUE,0.688321852479547,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,fa052a6c-2462-40a9-8b19-e9effc0c2281
TRUE,1.08400890864597,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,fe693811-b9e2-4b2d-ba95-9030a0ca3e17
FALSE,0.952776501501953,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,eafea250-4ff0-492f-a1e1-860ac9713fc2
TRUE,1.32662936191873,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,72112dfd-615c-47c0-b0dd-389768d2e25a
FALSE,1.17775795225149,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,27a40337-bb74-41fd-a6a5-cdb14bcff085
TRUE,-0.614334264263327,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,700c5343-56b9-4a3f-913d-8fc61fec1899
TRUE,-1.20544108248642,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,6e8b48e8-2804-4460-ad06-7dee07a0fad4
FALSE,-1.09957517080884,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,TRUE,481cdd9e-c2df-43b5-ba56-ccd3fb26ac35
TRUE,0.688321852479547,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,618403c1-3fdc-419d-ace8-e8349509f9fe
TRUE,-1.4273153396997,Female,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,d95082be-38a7-4e67-9812-d8f6f121cd5d
FALSE,0.688321852479547,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,6bfdb286-9b80-4a93-af33-dacd8a6327e7
TRUE,1.69056004182787,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,053e93ec-690f-4915-a4cd-54c07df1bb53
FALSE,0.0271852299235324,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,512f41db-ad06-4d76-9928-0d18957ab77b
TRUE,-1.08000955434232,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,9383fd08-584e-4892-811b-d0679c007682
FALSE,-1.33087261063052,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,TRUE,5706e0d8-ea1c-43a8-90b7-6064ad269213
FALSE,0.550600311530988,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,a04517a9-1901-4440-8cc3-7e0cd939654d
TRUE,0.80146336781919,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,efd5d85e-77f5-4e92-bc47-59069349a4f3
FALSE,0.720078228736838,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,89071786-baab-41d9-81e2-6c2ce0367e60
TRUE,1.05232642410739,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,2b3fa270-1cbe-415c-a45d-3e7cab56a518
FALSE,0.159412554434735,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,3702cca7-db2a-440a-8699-b6449b2f4d5f
FALSE,-1.22088539744522,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,TRUE,6da21c2b-7c72-44af-9b49-68c61bf96b23
FALSE,0.159412554434735,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,2e906e71-fc6f-4f11-b4cd-9a9b4b3213f9
FALSE,0.159412554434735,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,199a3974-45e4-4946-a516-8b5053424389
TRUE,-1.83259872320692,Female,2014-04-01,2014 April,SSH,2014,ETH,TRUE,2c01d39d-e680-4467-bb1d-9c89795a92c9
TRUE,0.0271852299235324,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,c4b71667-2f16-4608-9bdc-f5bf82830c38
FALSE,-1.09957517080884,Female,2014-04-01,2014 April,MINT,2014,ETH,FALSE,67804784-1487-4d96-86ea-c1e5abc0d620
TRUE,1.21723115052436,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,b8184629-d620-4af8-a0b1-da604e30e624
TRUE,0.234837322191324,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,8e39bef7-57ad-4264-a9df-f8d0909b9167
FALSE,-0.856954717536084,Female,2014-04-01,2014 April,MINT,2014,ETH,FALSE,ae7e49ec-1090-457c-ae3c-a8ddf4a89ae8
FALSE,-0.369496743610076,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,e10c0e91-c39c-4ab7-ad28-1b2d07551b3d
TRUE,-0.898406041654888,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,9e24cb65-0512-48c0-8369-719703de285d
FALSE,-0.201988857333615,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,0f9cb91d-283d-409b-a63e-5a9eefde3bf9
TRUE,-0.10504209458767,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,9286c273-63e9-4f6f-85f0-091f794fd179
FALSE,0.556094527968344,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,fc360507-2b4a-49dc-8839-4b9941772e64
FALSE,-0.250403584354191,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,4f5bdaca-cbbe-4f72-b002-3312331c767c
FALSE,-0.703714969910017,Female,2014-04-01,2014 April,SSH,2014,UAS/UTE,TRUE,5be5ad10-c599-4070-a7d8-5ae32eb7473e
TRUE,-1.83259872320692,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,TRUE,e3043fe9-aaef-47f1-aa40-b84c5a686e5e
FALSE,-1.08000955434232,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,4157c796-c36c-4d0d-921d-9a92ebbf4bb4
FALSE,1.44793958855511,Female,2014-04-01,2014 April,MINT,2014,ETH,FALSE,fdb8b74b-164a-43a6-9c7a-06dc1d01ccf5
TRUE,-0.829146498054118,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,e1c315db-6f4d-4cf3-bf97-22b9dcc55b8f
TRUE,-0.00778313108143376,Female,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,983eb17c-0736-4478-a2be-272b8b2eda7d
FALSE,0.0271852299235324,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,6b527ca7-c765-46f3-a667-61369fd52d33
FALSE,-0.735644490899706,Female,2014-04-01,2014 April,MINT,2014,Cantonal universities,TRUE,ca672fba-237c-44f2-96ab-e8e5452802f2
TRUE,1.05232642410739,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,07bd5b20-eba9-427a-a628-922730ce396d
FALSE,-0.898406041654888,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,cd33bf50-2109-4898-810f-7235ffdf9a4e
TRUE,-0.237269419098873,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,49ec429b-b1b4-4bfa-83a5-a9e3472163f4
TRUE,1.08400890864597,Female,2014-04-01,2014 April,MINT,2014,ETH,FALSE,d0b3cdb1-8e58-4aab-b240-127daf4e3e07
FALSE,-0.578283441765917,Female,2014-04-01,2014 April,SSH,2014,UAS/UTE,FALSE,294780a9-06d2-4995-8f94-f9628fd9875e
TRUE,0.174305727098687,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,a916e285-2484-429a-bb01-5ae6a09d44c9
TRUE,-1.58481607735436,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,fd91317d-0d5a-4326-9e5a-a19efc0f718b
TRUE,-1.16286069067729,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,185d84f9-3aa9-4209-b23f-07c49179be59
TRUE,-1.09957517080884,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,e6ea25ea-e72a-41f7-b2be-dbe56f1d7afb
FALSE,-0.452851913621816,Male,2014-04-01,2014 April,SSH,2014,Other,FALSE,671c09da-6a46-4756-9b9d-98f03dd1776e
TRUE,1.08400890864597,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,baf9454d-0c36-4d14-9d25-89ec319919ba
FALSE,0.425168783386888,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,25127494-f09b-48a0-b313-3349f2229a7d
TRUE,-1.09957517080884,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,8c4f9eae-9361-4dc0-8381-f4bfbbaea93e
TRUE,2.1812101774043,Male,2014-04-01,2014 April,SSH,2014,UAS/UTE,FALSE,f3412bba-a628-4976-99d8-d89fef1f233d
FALSE,0.841388455373217,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,397b990d-c740-4382-956e-ebfd79f1fa4c
TRUE,-1.03063336616609,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,828607d7-2426-4aac-a859-e1f251d1dc54
FALSE,-1.16286069067729,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,d2539668-86f9-4571-81e9-98ba8e6547a3
FALSE,-0.0765573291895145,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,2189618a-3118-431f-8496-cc99c132b52d
FALSE,0.550600311530988,Male,2014-04-01,2014 April,SSH,2014,ETH,FALSE,2549db8e-d0df-49fc-853a-e132f7736f46
TRUE,-1.22088539744522,Female,2014-04-01,2014 April,MINT,2014,ETH,FALSE,7ccd8213-c624-420c-9b37-a458f16cd651
TRUE,-1.03063336616609,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,0d73730a-f910-43e2-aca5-6521ac0b70ba
FALSE,0.550600311530988,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,e175c936-9d30-426f-b6bc-a4736edc527d
TRUE,-0.766178717143685,Female,2014-04-01,2014 April,LS,2014,ETH,FALSE,263a23b0-551d-4c5c-adae-2b6fff523d57
FALSE,-0.954578026198219,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,dc94e8d3-f3c5-42fb-9570-a7f414cc2699
TRUE,-0.250403584354191,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,cb8cc6c8-2b53-469c-8f0c-606b11378a19
FALSE,1.74614044856917,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,e1db0332-2256-46e8-969b-aa1770aceaf0
FALSE,0.962698682009595,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,775e9b77-eb19-45ee-a903-79a58a281c58
TRUE,-0.493024037626948,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,ae311e9a-3cb5-443f-8dc0-8b05c8f730de
FALSE,-1.45630413877462,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,dbb480cf-b5b5-4ba9-81e8-c0ef2cc816ae
TRUE,1.32662936191873,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,fe20b136-003a-43ca-b6fc-fb5c7c6834c3
FALSE,-0.633951392632482,Female,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,5e39839f-c453-4b0a-bc7d-7c98914457fa
FALSE,-0.578283441765917,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,b40908ba-8e10-47e9-b10c-2d2b9e1c6bc7
FALSE,-0.578283441765917,Male,2014-04-01,2014 April,SSH,2014,UAS/UTE,FALSE,899dd564-e702-48c2-9a17-a0517765dfcb
FALSE,1.55405253668379,Male,2014-04-01,2014 April,SSH,2014,Other,FALSE,a5e9219b-438d-48f4-8c8e-5f90e42b4fe7
FALSE,-1.5595426642109,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,TRUE,209b1867-f834-4590-a364-db8e98b34a56
FALSE,-0.237269419098873,Female,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,8fa15968-aa8d-428b-8019-4986e1636984
TRUE,0.92689489596329,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,9d652653-7038-4343-908e-95176c7d6ac2
FALSE,0.356147548827702,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,978b2c36-e2e9-434b-bc91-e8e84147a0dc
FALSE,-0.978264944172463,Male,2014-04-01,2014 April,MINT,2014,Cantonal universities,FALSE,32698652-e895-403d-bbd8-82fe1bd9a980
FALSE,0.356147548827702,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,d713987a-3bed-43ac-a3f9-97e40e761cb7
TRUE,0.80146336781919,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,33fe301f-60d4-4805-bab6-80dada72c27b
TRUE,-0.00778313108143376,Male,2014-04-01,2014 April,MINT,2014,ETH,TRUE,e0e1382d-a897-4a59-9d32-342ff573fa4a
FALSE,-1.45630413877462,Female,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,6004c1bc-66a3-41cb-9ed1-16b7d7e6586d
TRUE,-0.493024037626948,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,7785f1e1-6091-45bb-9e79-03cbe1c4cb33
TRUE,0.82054917699075,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,75ef1476-074d-4e39-bd28-9f4674d7f8d9
TRUE,-0.766178717143685,Female,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,c95b7fee-f75c-45a6-a1d0-127121877e23
FALSE,-0.954578026198219,Male,2014-04-01,2014 April,SSH,2014,ETH,FALSE,bfd489df-4b00-4a2d-a3b7-af2148c520ef
TRUE,-0.369496743610076,Male,2014-04-01,2014 April,LS,2014,Cantonal universities,FALSE,7dfe7508-4ca5-435f-b121-7910d62c1f72
FALSE,-0.856954717536084,Male,2014-04-01,2014 April,MINT,2014,UAS/UTE,TRUE,b03ddd75-2135-4a4c-8166-6641bc40745c
FALSE,0.598768002100459,Male,2014-04-01,2014 April,MINT,2014,ETH,FALSE,870c793d-ce8e-4a88-9957-895990ef41e6
TRUE,-0.766178717143685,Male,2014-04-01,2014 April,LS,2014,ETH,FALSE,57ecb2aa-5f15-4289-ad4c-92e717c4f1e4
FALSE,-0.10504209458767,Male,2014-04-01,2014 April,LS,2014,Other,FALSE,1d7c379f-842a-4050-9e8d-aa776a3eb942
TRUE,-0.829146498054118,Male,2014-04-01,2014 April,SSH,2014,Cantonal universities,FALSE,f26296b1-da7c-4f57-a0ed-7ffb317797a8
